,followers_count,friends_count,favourites_count,listed_count,is_verified,user_age,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate
1331,133577,2653,10885,3874,1,4715,28.33022269,0.562672322,2.308589608,0.821633086
1332,10404,1518,1828,236,1,3708,2.805825243,0.409385113,0.492988134,0.06364617
1333,112709,965,9631,877,1,2743,41.08968283,0.351804594,3.511119213,0.319722931
1334,12485,6370,18790,859,1,4267,2.925943286,1.492852121,4.403562222,0.201312397
1335,216789,1601,55584,330,1,3732,58.0892283,0.428992497,14.89389068,0.088424437
1336,92358,3318,984,1308,1,4515,20.45581395,0.734883721,0.217940199,0.289700997
1337,17373,880,36901,514,1,2726,6.373074101,0.322817315,13.53668379,0.188554659
1338,23325,690,6503,771,1,3878,6.014698298,0.177926766,1.676895307,0.198813822
1339,1669241,1004,301974,12884,1,5388,309.8071641,0.186340015,56.04565702,2.391239792
1340,3155,1046,2127,139,1,4614,0.68378847,0.226701344,0.460988296,0.030125704
1341,39560,2915,12193,594,1,3543,11.1656788,0.822749083,3.441433813,0.16765453
1342,6847,678,4848,61,1,4437,1.543159793,0.15280595,1.092630156,0.013748028
1343,502843,31886,55324,848,1,4575,109.9110383,6.969617486,12.0926776,0.185355191
1344,22939,491,7017,124,1,2976,7.707997312,0.164986559,2.357862903,0.041666667
1345,16309,3993,3851,92,1,3936,4.143546748,1.014481707,0.978404472,0.023373984
1346,23422,2542,28614,568,1,4360,5.372018349,0.583027523,6.562844037,0.130275229
1347,7075,224,42,371,1,4712,1.501485569,0.0475382,0.008913413,0.078735144
1348,29445,131,1507,70,1,1804,16.32206208,0.072616408,0.835365854,0.038802661
1349,11400,641,55932,167,1,4098,2.781844802,0.156417765,13.64860908,0.040751586
1350,1669,2046,1281,63,1,4566,0.365527814,0.448094612,0.280551905,0.013797635
1351,33438,3275,21103,1065,1,5143,6.501652732,0.636787867,4.103247132,0.207077581
1352,13213,3900,71994,741,1,2597,5.087793608,1.501732769,27.72198691,0.285329226
1353,2995,936,816,86,1,4330,0.691685912,0.216166282,0.188452656,0.019861432
1354,791187,3087,1284,4466,1,5065,156.2067127,0.609476802,0.253504442,0.881737414
1355,2387,1249,2127,86,1,2590,0.921621622,0.482239382,0.821235521,0.033204633
1356,3898,1199,20708,97,1,4367,0.892603618,0.274559194,4.741928097,0.022212045
1357,5398,1258,3120,128,1,4220,1.279146919,0.298104265,0.739336493,0.030331754
1358,433886,170,22926,977,1,3596,120.6579533,0.04727475,6.37541713,0.271690768
1359,2706645,1396,2675,6615,1,4369,619.5113298,0.319523919,0.612268254,1.514076448
1360,116224,464,50417,497,1,4021,28.90425267,0.115394181,12.53842328,0.123601094
1361,78115,3748,40897,1786,1,4529,17.24773681,0.827555752,9.030028704,0.394347538
1362,11257,3778,27898,156,1,3973,2.833375283,0.950918701,7.02189781,0.039265039
1363,5425,792,1,174,1,4279,1.267819584,0.185089974,0.000233699,0.040663706
1364,5092,1381,2617,110,1,3813,1.335431419,0.362182009,0.686336218,0.028848676
1365,36488,1436,5350,448,1,4463,8.175666592,0.321756666,1.198745239,0.10038091
1366,3962,1538,11705,137,1,4549,0.870960651,0.338096285,2.573092987,0.030116509
1367,114986,5835,9552,700,1,4046,28.41967375,1.442165101,2.360850222,0.173010381
1368,1231,250,0,308,1,4736,0.259923986,0.052787162,0.0,0.065033784
1369,65215,316,327,173,1,2482,26.27518131,0.12731668,0.13174859,0.069701853
1370,32086,3169,161,1182,1,4250,7.549647059,0.745647059,0.037882353,0.278117647
1371,4682,1993,9465,115,1,2814,1.663823738,0.708244492,3.363539446,0.040867093
1372,616805,499,455,4874,1,4957,124.4311075,0.100665725,0.091789389,0.983256002
1373,60154,676,14988,281,1,4384,13.72125912,0.15419708,3.41879562,0.064096715
1374,31047,292,111,742,1,3994,7.773410115,0.073109664,0.027791688,0.185778668
1375,6682,191,1422,142,1,4541,1.471482052,0.04206122,0.313146884,0.031270645
1376,3119,923,921,122,1,4319,0.722157907,0.213706877,0.213243806,0.028247279
1377,35223,363,848,1802,1,4393,8.017983155,0.082631459,0.193034373,0.410198042
1378,24296,1738,6243,608,1,4749,5.116024426,0.365971784,1.314592546,0.128026953
1379,495388,6431,12385,2506,1,4410,112.3328798,1.458276644,2.808390023,0.568253968
1380,7059,3128,11765,322,1,3910,1.805370844,0.8,3.008951407,0.082352941
1381,1291,1361,8286,51,1,3709,0.348072257,0.366945268,2.234025344,0.013750337
1382,30176,2887,8371,1072,1,4362,6.917927556,0.661852361,1.919073819,0.245758826
1383,5035,633,78,189,1,4725,1.065608466,0.133968254,0.016507937,0.04
1384,4621,583,14219,123,1,4425,1.044293785,0.131751412,3.213333333,0.02779661
1385,188368,1969,11685,965,1,4379,43.01621375,0.449646038,2.668417447,0.220369947
1386,9734,402,893,144,1,4354,2.235645384,0.092328893,0.20509876,0.033073036
1387,16997,1736,10830,542,1,4213,4.03441728,0.412057916,2.570614764,0.128649418
1388,4503,3180,1533,132,1,3183,1.41470311,0.999057493,0.481621112,0.041470311
1389,4871,2562,4538,164,1,3367,1.446688447,0.760914761,1.347787348,0.048708049
1390,3894,2124,6672,213,1,4450,0.87505618,0.477303371,1.499325843,0.047865169
1391,447812,2331,8690,1306,1,3648,122.7554825,0.638980263,2.382127193,0.358004386
1392,9355,8954,16688,301,1,4708,1.987043331,1.901869159,3.544604928,0.06393373
1393,22430,760,1375,201,1,3534,6.346915676,0.215053763,0.389077533,0.056876061
1394,11957,3813,22361,528,1,4550,2.627912088,0.838021978,4.914505495,0.116043956
1395,79082,4412,40895,2102,1,4245,18.62944641,1.0393404,9.63368669,0.495170789
1396,2325,1136,23011,57,1,4444,0.523177318,0.255625563,5.177992799,0.012826283
1397,4275,1633,21751,150,1,4451,0.960458324,0.366883846,4.886767019,0.033700292
1398,175182,1048,44861,2830,1,2323,75.41196728,0.451140766,19.31166595,1.21825226
1399,270100,906,4427,4200,1,4543,59.45410522,0.199427691,0.974466212,0.92449923
1400,29200,1709,35577,277,1,3731,7.826320021,0.458054141,9.535513267,0.07424283
1401,2347,2216,6472,122,1,3583,0.655037678,0.618476137,1.806307563,0.034049679
1402,11144,642,66698,209,1,3298,3.379017586,0.194663432,20.22377198,0.06337174
1403,1365,3326,11049,36,1,4165,0.327731092,0.798559424,2.652821128,0.008643457
1404,2976,301,37,31,1,4378,0.679762449,0.068752855,0.008451348,0.007080859
1405,20463,3332,10698,315,1,4760,4.29894958,0.7,2.247478992,0.066176471
1406,34928,1053,5524,341,1,4322,8.081443776,0.243637205,1.278111985,0.078898658
1407,11800,1366,94,402,1,4365,2.703321879,0.312943872,0.021534937,0.09209622
1408,2297,2055,9802,28,1,3747,0.613023752,0.548438751,2.615959434,0.007472645
1409,5913,1674,761,122,1,3424,1.72692757,0.488901869,0.222254673,0.035630841
1410,1285614,467,3326,7062,1,4407,291.7208986,0.105967779,0.754708418,1.602450647
1411,365173,0,3,4841,0,3495,104.4844063,0.0,0.000858369,1.385121602
1412,39510,2169,5355,1092,1,4588,8.611595466,0.472755013,1.16717524,0.238012206
1413,10402,432,7225,149,1,4653,2.235546959,0.092843327,1.552761659,0.032022351
1414,4879,690,16115,277,1,3688,1.322939262,0.187093275,4.369577007,0.07510846
1415,90137,14682,35769,1780,1,4639,19.43026514,3.16490623,7.710497952,0.383703384
1416,3005380,482,4449,5116,1,4366,688.360055,0.110398534,1.019010536,1.171781951
1417,51916,1021,9112,421,1,4424,11.73508137,0.230786618,2.059674503,0.095162749
1418,102008,2870,231,2050,1,4304,23.70074349,0.666821561,0.053671004,0.476301115
1419,11304,482,7739,197,1,4325,2.613641618,0.111445087,1.789364162,0.045549133
1420,130903,402,1839,572,1,3029,43.21657313,0.132717068,0.607131066,0.188841202
1421,1530,1473,37263,96,1,4299,0.35589672,0.342637823,8.667829728,0.022330775
1422,12773,2425,35219,235,1,3262,3.915695892,0.743408952,10.79675046,0.072041692
1423,494137,297,21547,486,1,4291,115.1566069,0.069214635,5.021440224,0.113260312
1424,56382,1538,1725,308,1,3816,14.77515723,0.403039832,0.452044025,0.080712788
1425,236787,478,1548,854,1,4134,57.27793904,0.115626512,0.374455733,0.206579584
1426,31469,2784,358,566,1,4425,7.111638418,0.629152542,0.080903955,0.127909605
1427,23471,2359,3,565,1,4507,5.207676947,0.523408032,0.000665631,0.12536055
1428,3228,1639,2640,110,1,5031,0.641621944,0.325780163,0.524746571,0.02186444
1429,44361,1464,156293,670,1,4431,10.01150982,0.330399458,35.27262469,0.151207402
1430,43547,1990,66444,995,1,3593,12.11995547,0.553854718,18.49262455,0.276927359
1431,5422,1343,2405,236,1,5096,1.063971743,0.263540031,0.471938776,0.046310832
1432,108224,1706,54,2754,1,3862,28.02278612,0.441740031,0.013982393,0.71310202
1433,6112,2136,17864,231,1,4394,1.390987711,0.486117433,4.065543924,0.052571689
1434,79561,5164,12440,2471,1,4707,16.90269811,1.097089441,2.642872318,0.524962821
1435,121334,559,9708,1868,1,3614,33.57332595,0.154676259,2.686220255,0.516878805
1436,18563,483,1939,332,1,4256,4.361607143,0.113486842,0.455592105,0.078007519
1437,170507,21161,207560,1029,1,4454,38.2817692,4.751010328,46.60080826,0.231028289
1438,55885,414,33765,109,1,3913,14.28188091,0.105801176,8.62892921,0.027855865
1439,29280,1467,23619,311,1,3989,7.34018551,0.367761344,5.92103284,0.077964402
1440,12935,2923,43271,412,0,4683,2.7621183,0.624172539,9.240017083,0.087977792
1441,6178,2768,14283,223,1,4426,1.395842747,0.625395391,3.227067329,0.050384094
1442,4986,999,3117,235,1,4648,1.072719449,0.214931153,0.670611015,0.05055938
1443,1751140,3873,7624,19186,1,5123,341.8192465,0.756002342,1.488190513,3.745071247
1444,4626,913,10007,149,1,4057,1.140251417,0.225043135,2.466600937,0.036726645
1445,9966,148,68,39,1,4071,2.448047163,0.036354704,0.016703513,0.009579956
1446,12924,879,15418,271,1,2861,4.517301643,0.307235232,5.389024816,0.094722125
1447,2215,1719,4886,127,1,5103,0.434058397,0.33686067,0.957475995,0.024887321
1448,66896,5793,7060,1916,1,3408,19.62910798,1.699823944,2.071596244,0.562206573
1449,7376,309,6,218,1,3490,2.113467049,0.088538682,0.001719198,0.062464183
1450,2816,1670,2272,173,1,3647,0.772141486,0.457910611,0.62297779,0.047436249
1451,11274,1278,589,437,1,4824,2.337064677,0.264925373,0.122097844,0.090588723
1452,6632,3556,8837,67,1,4096,1.619140625,0.868164063,2.157470703,0.016357422
1453,3371,1130,6486,104,1,4395,0.767007964,0.257110353,1.475767918,0.023663254
1454,71328,1217,6998,342,1,3067,23.25660254,0.396804695,2.28170851,0.111509619
1455,388352,3703,30681,619,1,4468,86.91853178,0.828782453,6.866830797,0.138540734
1456,105005,730,7800,906,1,4413,23.79447088,0.165420349,1.767505099,0.205302515
1457,16016,2690,40868,401,1,4370,3.664988558,0.615560641,9.35194508,0.091762014
1458,30842,2159,7600,81,1,4114,7.496840058,0.524793388,1.84735051,0.019688867
1459,10429,881,11812,505,1,4449,2.344122275,0.198022027,2.654978647,0.113508654
1460,24126,547,10917,962,1,3595,6.710987483,0.152155772,3.036717663,0.26759388
1461,100691,9854,61,1124,1,4443,22.66284042,2.217870808,0.013729462,0.252982219
1462,2545881,1006,36631,9239,1,3948,644.8533435,0.254812563,9.278368794,2.340172239
1463,10472,1042,3483,126,1,3781,2.769637662,0.275588469,0.921184872,0.033324517
1464,313436,700,868,659,1,4154,75.45402022,0.168512277,0.208955224,0.158642273
1465,25156,709,4277,619,1,3053,8.239764166,0.232230593,1.400917131,0.202751392
1466,89736,3746,3706,556,1,4434,20.23815968,0.844835363,0.835814163,0.125394677
1467,23169,6581,48014,1213,1,4431,5.228842248,1.485217784,10.83592868,0.273753103
1468,80974,696,3943,631,1,4661,17.37266681,0.149324179,0.845955803,0.135378674
1469,124424,482,3011,2357,1,4610,26.99002169,0.104555315,0.653145336,0.511279826
1470,25194,8377,73014,600,1,4313,5.841409692,1.942267563,16.92881985,0.139114306
1471,10479,2243,20849,347,1,3863,2.712658556,0.580636811,5.397100699,0.08982656
1472,1690,813,4592,57,1,3629,0.465693028,0.224028658,1.265362359,0.015706806
1473,61726,38724,387,1524,1,3856,16.00778008,10.04253112,0.100363071,0.395228216
1474,56886,296,27463,896,1,3956,14.37967644,0.074823054,6.942113246,0.226491405
1475,121734,844,528,1354,1,4578,26.59108781,0.184359983,0.115334207,0.295762342
1476,141615,3305,1868,1884,1,4150,34.12409639,0.796385542,0.450120482,0.453975904
1477,8157,786,2497,132,1,3613,2.257680598,0.217547744,0.691115417,0.036534736
1478,7897,2686,8121,282,1,3478,2.270557792,0.772282921,2.334962622,0.081081081
1479,11331,3452,1168,340,1,4494,2.521361816,0.768135291,0.259902092,0.075656431
1480,4643,201,3098,66,1,3578,1.29765232,0.056176635,0.865846842,0.018446059
1481,180759,905,11608,1119,1,5048,35.80804279,0.179278922,2.299524564,0.221671949
1482,2874,3184,3982,108,1,3722,0.772165502,0.855454057,1.069854917,0.029016658
1483,40666,2316,16560,485,1,4445,9.148706412,0.521034871,3.725534308,0.109111361
1484,4095,2170,3725,89,1,3438,1.191099476,0.631180919,1.083478767,0.025887144
1485,2448,3099,9899,99,1,4068,0.601769912,0.76179941,2.433382498,0.024336283
1486,1650,2611,16874,45,1,2787,0.592034446,0.936849659,6.054538931,0.016146394
1487,53790,1796,1357,1164,1,4219,12.7494667,0.425693292,0.321640199,0.275894762
1488,3399,1773,40570,103,1,4385,0.775142531,0.404332953,9.251995439,0.023489168
1489,25493,3371,4430,106,1,4243,6.008248881,0.794485034,1.04407259,0.024982324
1490,82123,1466,2869,1123,1,4689,17.51396886,0.31264662,0.611857539,0.239496694
1491,2753,1308,2353,101,1,4155,0.662575211,0.314801444,0.566305656,0.024308063
1492,95425,4362,4235,427,1,4703,20.29024027,0.92749309,0.90048905,0.090793111
1493,487302,458,146,4404,1,5183,94.01929385,0.088365811,0.028169014,0.849700945
1494,2063,1645,5108,37,1,2125,0.970823529,0.774117647,2.403764706,0.017411765
1495,1519,806,2015,35,1,3583,0.423946414,0.224951158,0.562377896,0.009768351
1496,17511,616,139,470,1,3934,4.451194713,0.15658363,0.035332994,0.119471276
1497,20153,423,1007,334,1,3703,5.442344045,0.114231704,0.271941669,0.090197137
1498,5721,1348,4302,63,1,3723,1.536663981,0.362073597,1.155519742,0.016921837
1499,3483,2032,13243,137,1,4449,0.782872556,0.45673185,2.97662396,0.030793437
1500,37108,4631,5386,704,1,4338,8.55417243,1.067542646,1.241585984,0.162286768
1501,9187,2173,1874,197,1,4316,2.128591288,0.50347544,0.434198332,0.045644115
1502,10598,625,6533,647,1,4346,2.438564197,0.1438104,1.503221353,0.148872526
1503,284695,420,7942,2966,1,4569,62.31013351,0.091923835,1.738235938,0.649157365
1504,4233,585,30463,91,1,3338,1.268124626,0.175254643,9.126123427,0.027261833
1505,14885,1909,12135,483,1,4414,3.372224739,0.43248754,2.749207068,0.109424558
1506,5995,5684,8492,73,1,3369,1.77945978,1.687147522,2.520629267,0.021668151
1507,2009,2207,3428,87,1,4291,0.468189233,0.514332323,0.79888138,0.020274994
1508,43388,1985,29779,1274,1,4415,9.827406569,0.449603624,6.744960362,0.288561721
1509,9165,1346,9383,164,1,4368,2.098214286,0.308150183,2.148122711,0.037545788
1510,9333,7295,6236,123,1,4540,2.055726872,1.606828194,1.373568282,0.027092511
1511,17621,1621,5429,381,1,4434,3.974064051,0.365584123,1.224402346,0.085926928
1512,1061,455,771,23,1,3148,0.33703939,0.144536213,0.244917408,0.007306226
1513,124908,8835,3238,2821,1,4704,26.55357143,1.878188776,0.68835034,0.599702381
1514,10582,1558,1503,218,1,4193,2.523730026,0.371571667,0.358454567,0.051991414
1515,5128,3634,2097,59,1,3382,1.516262567,1.074512123,0.620047309,0.017445299
1516,510777,1280,659,2525,1,4434,115.1955345,0.288678394,0.148624267,0.569463239
1517,1032,576,1125,42,1,4313,0.239276606,0.133549733,0.260839323,0.009738001
1518,42221,147,1108,267,1,1041,40.5581172,0.141210375,1.064361191,0.25648415
1519,29970,1301,17820,759,1,4339,6.907121457,0.299838673,4.106937082,0.174925098
1520,8511,1153,2262,221,1,3632,2.343337004,0.317455947,0.622797357,0.060848018
1521,6078,1030,21731,221,1,4530,1.341721854,0.227373068,4.797130243,0.048785872
1522,18348,2801,6222,380,1,3690,4.972357724,0.759078591,1.686178862,0.10298103
1523,1026,1091,29,70,1,4166,0.246279405,0.261881901,0.006961114,0.016802688
1524,2244,1919,525,132,1,4748,0.472620051,0.404170177,0.110572873,0.027801179
1525,253914,140,711,1012,1,4612,55.05507372,0.030355594,0.154163053,0.21942758
1526,28005,1102,954,395,1,2987,9.37562772,0.368932039,0.319383997,0.132239705
1527,156928,5876,2122,4476,1,4417,35.52818655,1.330314693,0.480416572,1.013357482
1528,1620,1443,3969,98,1,4520,0.35840708,0.319247788,0.878097345,0.021681416
1529,13721,4611,1378,494,1,4374,3.136945588,1.054183813,0.315043439,0.112940101
1530,489567,234,819,6561,1,4848,100.9832921,0.048267327,0.168935644,1.353341584
1531,7372,1319,7812,273,1,4416,1.669384058,0.298686594,1.769021739,0.061820652
1532,2344,2750,6738,62,1,3874,0.60505937,0.709860609,1.739287558,0.01600413
1533,2151,2160,1605,89,1,3693,0.58245329,0.584890333,0.434606011,0.024099648
1534,31530,1727,8060,1658,1,4791,6.581089543,0.360467543,1.682321019,0.34606554
1535,3546,926,8588,54,1,1730,2.049710983,0.535260116,4.96416185,0.031213873
1536,54632,3544,1563,1091,1,4583,11.92057604,0.773292603,0.341042985,0.238053677
1537,4414,716,3751,101,1,4169,1.05876709,0.171743823,0.899736148,0.024226433
1538,5376,669,1804,115,1,4331,1.241283768,0.15446779,0.416531979,0.026552759
1539,27086,1194,45088,699,1,2649,10.22499056,0.450736127,17.02076255,0.26387316
1540,44830,747,17962,1121,1,4665,9.609860665,0.160128617,3.850375134,0.240300107
1541,12607,1857,228,193,1,3696,3.410984848,0.502435065,0.061688312,0.052218615
1542,6512,761,17001,55,1,3975,1.638238994,0.191446541,4.276981132,0.013836478
1543,15112,235,1526,175,1,2209,6.841104572,0.106382979,0.690810321,0.079221367
1544,61232,4187,721,1175,1,4632,13.2193437,0.903929188,0.155656304,0.253670121
1545,4766,2020,2696,54,1,2963,1.608504894,0.681741478,0.909888626,0.018224772
1546,995,866,3055,65,1,4529,0.219695297,0.191212188,0.674541841,0.014351954
1547,121378,66837,12286,854,1,4152,29.23362235,16.09754335,2.959055877,0.205684008
1548,2679,1690,282,90,1,4478,0.598258151,0.377400625,0.062974542,0.020098258
1549,26225,1026,479,762,1,4647,5.643425866,0.220787605,0.103077254,0.163976759
1550,14514,4985,22507,392,1,4329,3.352737353,1.151536152,5.199122199,0.090552091
1551,14950,3992,33200,316,1,4413,3.387718106,0.904600045,7.52322683,0.071606617
1552,960,617,4742,43,1,4527,0.212060968,0.136293351,1.047492821,0.009498564
1553,904015,174,7128,3366,1,4527,199.6940579,0.03843605,1.574552684,0.743538767
1554,24527,1583,9432,931,1,3953,6.204654693,0.40045535,2.386035922,0.235517329
1555,146357,1445,27637,1199,1,3998,36.60755378,0.361430715,6.912706353,0.29989995
1556,6423,3933,1862,153,1,3660,1.754918033,1.074590164,0.508743169,0.041803279
1557,2594,753,4196,56,1,3392,0.764740566,0.221992925,1.237028302,0.016509434
1558,1101541,1378,1521,4977,1,4415,249.4996602,0.31211778,0.344507361,1.127293318
1559,891833,218,145,3296,1,4444,200.6824932,0.049054905,0.032628263,0.741674167
1560,477752,627,7282,270,1,3849,124.1236685,0.162899454,1.891919979,0.07014809
1561,246609,496,13161,1410,1,4949,49.83006668,0.100222267,2.659325116,0.284906042
1562,7260,287,119,264,1,3652,1.987951807,0.078587076,0.032584885,0.072289157
1563,4358,3719,18103,131,1,4347,1.002530481,0.855532551,4.164481251,0.030135726
1564,100159,496,227,3864,1,4309,23.24414017,0.115107914,0.052680436,0.896727779
1565,15346,2470,14129,281,1,4022,3.815514669,0.614122327,3.512928891,0.069865738
1566,541,476,1904,8,1,1764,0.306689342,0.26984127,1.079365079,0.004535147
1567,39147,1903,9997,2156,1,4807,8.1437487,0.395881007,2.079675473,0.448512586
1568,27820,147,8961,912,1,4536,6.133156966,0.032407407,1.975529101,0.201058201
1569,114636,1644,9055,1303,1,4745,24.15932561,0.346469968,1.908324552,0.274604847
1570,1972,1417,2935,82,1,4522,0.436090226,0.313356922,0.649049093,0.018133569
1571,956,186,541,30,1,3153,0.303203298,0.058991437,0.17158262,0.009514748
1572,3291,1202,28728,112,1,5199,0.633006347,0.231198307,5.525678015,0.021542604
1573,1459,604,559,155,1,4884,0.298730549,0.123669124,0.114455364,0.031736282
1574,45553,123,262,606,1,3667,12.42241614,0.033542405,0.07144805,0.165257704
1575,8050,1910,4693,152,1,3823,2.105676171,0.499607638,1.227569971,0.039759351
1576,1548,2242,1203,16,1,1441,1.07425399,1.555863983,0.834836919,0.0111034
1577,76717,2062,2,1794,1,3445,22.26908563,0.598548621,0.000580552,0.520754717
1578,2538,692,12712,68,1,4396,0.577343039,0.157415833,2.891719745,0.015468608
1579,14103,1144,1041,212,1,3850,3.663116883,0.297142857,0.27038961,0.055064935
1580,543,184,8,30,1,3380,0.160650888,0.05443787,0.002366864,0.00887574
1581,1689,178,584,106,1,4389,0.384825701,0.040555935,0.133059923,0.024151287
1582,10245,6590,49100,606,1,4424,2.315777577,1.48960217,11.09855335,0.136980108
1583,215806,231,11395,1111,1,4641,46.49989226,0.049773756,2.455289808,0.239388063
1584,252725,958,2378,1437,1,3982,63.46685083,0.240582622,0.597187343,0.360873933
1585,6422,1608,3316,219,1,3620,1.774033149,0.444198895,0.916022099,0.060497238
1586,14111,235,18974,539,1,4023,3.507581407,0.058414119,4.71638081,0.133979617
1587,4458,2233,2459,136,1,4703,0.947905592,0.474803317,0.52285775,0.028917712
1588,35345,24682,6188,469,1,4449,7.944481906,5.547763542,1.390874354,0.105416948
1589,22506,5553,1072,543,1,4326,5.202496533,1.283633842,0.247803976,0.125520111
1590,2063,1107,13181,79,1,4427,0.466004066,0.250056472,2.97741134,0.017845042
1591,135381,133,9825,187,1,4406,30.72650931,0.03018611,2.229913754,0.042442124
1592,6982,1399,6583,83,1,3518,1.98465037,0.39766913,1.871233655,0.023592951
1593,33239,602,9011,159,1,3538,9.394855851,0.170152629,2.546919163,0.044940644
1594,2048,1515,1210,109,1,2870,0.71358885,0.527874564,0.421602787,0.037979094
1595,104219,3681,3746,626,1,4082,25.53135718,0.901763841,0.917687408,0.153356198
1596,29216,515,7065,213,1,2651,11.02074689,0.194266315,2.665032063,0.080347039
1597,44023,6080,20107,288,1,4398,10.00977717,1.382446567,4.571850841,0.065484311
1598,90340,2390,14008,3037,1,4332,20.85410896,0.551708218,3.233610342,0.701061865
1599,308037,29782,29695,3054,1,4639,66.40159517,6.419918086,6.401164044,0.658331537
1600,149952,3185,1727,1135,1,4423,33.90278092,0.72009948,0.390458965,0.256613158
1601,12398,573,2193,356,1,2989,4.147875544,0.191702911,0.733690197,0.119103379
1602,22687,345,50,346,1,3383,6.706177949,0.101980491,0.014779781,0.102276086
1603,7611,3737,10568,480,1,5013,1.518252543,0.745461799,2.108118891,0.095751047
1604,365372,10618,11171,6032,1,4701,77.72218677,2.258668368,2.376302914,1.283131249
1605,5494,729,22242,63,1,4026,1.364629906,0.181073025,5.524590164,0.015648286
1606,28538,251,366,329,1,3777,7.555732062,0.066454858,0.096902303,0.087106169
1607,1729,317,11832,19,1,4230,0.408747045,0.074940898,2.797163121,0.004491726
1608,3073,806,3352,88,1,2987,1.02879143,0.269835956,1.122196183,0.029460998
1609,4737,405,960,217,1,4418,1.072204617,0.091670439,0.217292893,0.049117248
1610,791,997,1077,54,1,4449,0.177792762,0.224095302,0.242076871,0.012137559
1611,62504,2046,14362,1249,1,2952,21.17344173,0.693089431,4.865176152,0.423102981
1612,1246113,409,131,2597,1,4409,282.6293944,0.092764799,0.029711953,0.589022454
1613,2904,2262,17165,99,1,4395,0.660750853,0.514675768,3.905574516,0.022525597
1614,10128,529,6294,332,1,4516,2.242692648,0.117139061,1.393711249,0.073516386
1615,6076,255,633,122,1,3127,1.943076431,0.081547809,0.202430445,0.03901503
1616,20112,427,8243,145,1,4377,4.594928033,0.097555403,1.88325337,0.033127713
1617,13367,1758,20127,92,1,4423,3.022156907,0.397467782,4.550531314,0.020800362
1618,22687,1132,10855,141,1,3701,6.129964874,0.30586328,2.932991083,0.038097811
1619,16728,802,5337,476,1,4485,3.729765886,0.178818283,1.189966555,0.10613155
1620,67185,989,5560,885,1,3088,21.75680052,0.320272021,1.800518135,0.286593264
1621,10533,152,14,250,1,4463,2.360071701,0.034057809,0.003136903,0.056016133
1622,15687,1328,9784,683,1,4150,3.78,0.32,2.357590361,0.164578313
1623,3372,1556,8219,71,1,3749,0.899439851,0.415044012,2.192317951,0.018938384
1624,6177,1867,901,346,1,4615,1.338461538,0.404550379,0.195232936,0.074972914
1625,855503,377,1990,5284,1,3766,227.1648964,0.100106213,0.528412108,1.403080191
1626,2202,953,17073,56,1,4155,0.529963899,0.229362214,4.109025271,0.013477738
1627,12503,3268,36681,276,1,4406,2.837721289,0.741715842,8.325238311,0.062641852
1628,3212,1225,2775,16,1,4119,0.779800923,0.297402282,0.67370721,0.003884438
1629,4038,1691,570,50,1,4300,0.939069767,0.393255814,0.13255814,0.011627907
1630,20524,4221,23,978,1,4674,4.3910997,0.903080873,0.004920839,0.209242619
1631,1115,1649,2933,30,1,4372,0.255032022,0.377172919,0.670860018,0.006861848
1632,11197,521,912,162,1,4032,2.77703373,0.12921627,0.226190476,0.040178571
1633,10258,8804,34568,502,1,4754,2.157761885,1.851914178,7.271350442,0.105595288
1634,6244,3495,8871,187,1,5075,1.230344828,0.688669951,1.747980296,0.036847291
1635,8042,266,101,1348,1,4473,1.797898502,0.059467919,0.022579924,0.301363738
1636,13910,866,13121,104,1,3266,4.259032456,0.265156154,4.017452541,0.031843233
1637,4831,354,1265,134,1,3469,1.392620352,0.102046699,0.364658403,0.038627847
1638,3196,2430,1563,186,1,3441,0.928799768,0.706190061,0.454228422,0.054054054
1639,36844,46,2347,53,1,2974,12.38870208,0.015467384,0.789172831,0.017821116
1640,306623,348,29396,1243,1,3785,81.01003963,0.091941876,7.766446499,0.328401585
1641,33284,2126,1565,1197,1,3921,8.488650854,0.54220862,0.399132874,0.305279265
1642,140597,1042,11422,1039,1,4469,31.46050571,0.233161781,2.555829045,0.23249049
1643,37460,7822,24882,414,1,4374,8.564243256,1.788294467,5.68861454,0.094650206
1644,5958,1803,7924,177,1,3307,1.8016329,0.545207136,2.396129422,0.05352283
1645,2249,2131,1965,100,1,4569,0.492230247,0.466404027,0.430072226,0.021886627
1646,173703,1370,11351,1935,1,4337,40.05141803,0.315886558,2.617246945,0.446160941
1647,15371,3477,8769,683,1,4534,3.390163211,0.766872519,1.934053816,0.150639612
1648,480538,11473,2162,1449,1,2283,210.4853263,5.025405169,0.946999562,0.634691196
1649,800,670,1995,23,1,3080,0.25974026,0.217532468,0.647727273,0.007467532
1650,3718,1916,11652,116,1,3136,1.185586735,0.610969388,3.715561224,0.036989796
1651,13802,2525,90543,619,1,4630,2.980993521,0.545356371,19.55572354,0.133693305
1652,10024,5357,4392,238,1,4409,2.273531413,1.215014743,0.99614425,0.053980494
1653,5413,2635,13984,158,1,4971,1.088915711,0.530074432,2.813116073,0.031784349
1654,98893,26,8108,1868,1,4067,24.31595771,0.006392919,1.993607081,0.459306614
1655,7124,673,14960,358,1,4849,1.469168901,0.138791503,3.0851722,0.073829656
1656,3055,1386,5728,158,1,4765,0.641133263,0.290870934,1.202098636,0.033158447
