statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
4788,62183,164,1089,327,0,1,1,4367,1.096404855,14.23929471,0.037554385,0.249370277,0.07487978,379.1646341,14,0,20,0,154
60868,78946,1067,12007,2184,0,0,1,4419,13.77415705,17.86512786,0.241457343,2.717130573,0.494229464,73.98875351,8,0,13,0,163
13223,75730,773,1368,464,0,1,1,4362,3.031407611,17.36130215,0.177212288,0.313617607,0.106373223,97.96895213,15,0,15,0,133
10483,65985,958,2487,1285,0,0,1,1635,6.411620795,40.35779817,0.585932722,1.521100917,0.785932722,68.87787056,13,0,18,0,149
72459,4181,317,12930,77,0,1,1,4429,16.36012644,0.944005419,0.071573719,2.919394897,0.017385414,13.18927445,14,0,12,0,61
11342,17569,2712,8307,299,0,1,1,3861,2.937580938,4.55037555,0.702408702,2.151515152,0.077441077,6.478244838,11,0,12,0,157
11253,158457,102,12739,418,0,1,1,3213,3.502334267,49.31746032,0.031746032,3.964830377,0.130096483,1553.5,15,0,16,0,67
68974,14273,2021,10604,305,1,1,1,3862,17.85965821,3.695753496,0.523303988,2.745727602,0.078974625,7.062345374,10,0,11,0,135
1897,1201,924,1056,42,0,0,1,3399,0.558105325,0.353339217,0.27184466,0.310679612,0.012356575,1.29978355,13,1,13,0,86
175209,370647,187,334,1499,0,1,1,4204,41.67673644,88.16531874,0.044481446,0.079448145,0.356565176,1982.069519,9,0,9,0,130
19609,1423,51,2013,34,0,1,1,3535,5.547100424,0.402545969,0.014427157,0.569448373,0.009618105,27.90196078,9,0,15,0,13
4040,1822,1961,3239,40,0,1,1,4139,0.976081179,0.440202948,0.473785939,0.782556173,0.00966417,0.929117797,11,0,11,0,117
12910,5715,497,15540,210,1,1,1,3830,3.37075718,1.492167102,0.129765013,4.057441253,0.054830287,11.49899396,12,0,13,0,158
38194,27313,4449,22744,187,0,0,1,3884,9.833676622,7.032183316,1.145468589,5.855818744,0.048146241,6.139132389,9,0,20,0,122
14554,78633,2194,723,2290,0,1,1,3085,4.717666126,25.48881686,0.711183144,0.234359806,0.742301459,35.84001823,14,0,16,0,158
45770,429693,44003,18510,5212,0,0,1,4380,10.44977169,98.10342466,10.04634703,4.226027397,1.189954338,9.765084199,5,0,5,0,25
4270,1204532,276,499,8745,0,0,1,4395,0.971558589,274.0687144,0.062798635,0.113538111,1.989761092,4364.246377,10,0,14,0,154
385994,10004234,101,42,41196,0,1,1,5209,74.10136303,1920.567095,0.019389518,0.008062968,7.908619697,99051.82178,7,0,13,0,150
2884,2234,923,3068,41,0,0,1,2406,1.198669992,0.928512053,0.383624273,1.27514547,0.017040732,2.420368364,15,0,15,0,125
7963,4262,1125,5401,173,0,1,1,4064,1.959399606,1.048720472,0.276820866,1.32898622,0.042568898,3.788444444,12,0,17,0,160
1590,16604,194,6690,96,0,0,1,1996,0.796593186,8.318637275,0.097194389,3.351703407,0.048096192,85.58762887,12,0,20,0,68
8931,1159,1983,677,54,1,1,1,3256,2.742936118,0.355958231,0.609029484,0.207923833,0.016584767,0.584467978,9,0,15,0,150
36984,6957,998,47259,194,0,1,1,2850,12.97684211,2.441052632,0.350175439,16.58210526,0.068070175,6.970941884,12,0,12,0,86
2743,55753,485,38555,335,0,1,1,3606,0.76067665,15.46117582,0.134498059,10.69190238,0.092900721,114.9546392,11,0,12,0,53
39944,15363,4004,18896,232,0,1,1,4275,9.343625731,3.593684211,0.936608187,4.420116959,0.054269006,3.836913087,10,0,12,0,157
3679,1935,718,339,94,0,1,1,4317,0.852212184,0.448227936,0.166319203,0.078526755,0.02177438,2.694986072,9,0,16,0,133
15397,261643,2258,9141,1152,0,1,1,5008,3.074480831,52.24500799,0.450878594,1.825279553,0.230031949,115.8737821,12,0,13,0,151
13390,15156,693,3641,495,0,1,1,4070,3.28992629,3.723832924,0.17027027,0.894594595,0.121621622,21.87012987,15,0,17,0,65
38,106482,3973,224980,1646,0,1,1,2874,0.01322199,37.05010438,1.382393876,78.28114127,0.572720946,26.80140951,8,0,17,0,136
46562,37991,5426,4885,2171,0,1,1,5174,8.999226904,7.342674913,1.048705064,0.944143796,0.41959799,7.00165868,6,0,17,0,117
4018,1281,925,1295,31,1,1,1,3621,1.109638221,0.353769677,0.255454294,0.357636012,0.008561171,1.384864865,11,2,14,0,153
5900,4994,1735,1620,216,0,1,1,4481,1.316670386,1.114483374,0.387190359,0.361526445,0.048203526,2.878386167,8,0,10,0,80
30511,49320,6079,4657,1687,0,1,1,4725,6.457354497,10.43809524,1.286560847,0.985608466,0.357037037,8.113176509,9,0,10,0,104
24625,7946,3291,11657,338,0,0,1,4514,5.455250332,1.760301285,0.729065131,2.582410279,0.074878157,2.414463689,13,0,20,0,43
27860,5347,487,5612,99,0,1,1,3294,8.457802064,1.623254402,0.147844566,1.703703704,0.030054645,10.97946612,11,0,3,0,138
18040,4222,1214,4608,117,0,0,1,4396,4.103730664,0.960418562,0.276160146,1.04822566,0.026615105,3.477759473,12,2,11,0,117
637,993,660,5725,17,0,0,1,2556,0.249217527,0.388497653,0.258215962,2.239827856,0.006651017,1.504545455,14,0,12,0,127
25151,1680,322,12825,73,0,1,1,3272,7.686735941,0.513447433,0.098410758,3.919621027,0.022310513,5.217391304,9,0,13,0,115
13799,83672,1043,27893,550,0,1,1,3620,3.811878453,23.11381215,0.288121547,7.705248619,0.151933702,80.22243528,12,0,9,0,49
2200,2302,1105,15567,38,0,1,1,2793,0.787683494,0.824203366,0.395631937,5.573576799,0.013605442,2.083257919,11,0,10,0,93
11081,15104,3121,18044,375,0,1,1,4335,2.556170704,3.484198385,0.719953864,4.162399077,0.08650519,4.839474527,12,0,7,0,139
3148,1076,550,4289,23,0,0,1,3296,0.955097087,0.326456311,0.166868932,1.301274272,0.006978155,1.956363636,11,0,21,0,21
41219,21439,8896,3040,532,0,1,1,4486,9.188363798,4.779090504,1.983058404,0.677663843,0.118591173,2.409959532,9,0,9,0,103
11226,23982,44,1,52,0,0,1,1241,9.045930701,19.32473811,0.035455278,0.000805802,0.041901692,545.0454545,10,0,18,0,51
2394,3477,267,287,225,0,0,1,1823,1.313219967,1.907295666,0.146461876,0.157432803,0.123422929,13.02247191,12,0,17,0,75
10568,18938,947,14,258,0,0,1,4462,2.368444644,4.244285074,0.212236665,0.003137606,0.057821605,19.99788807,14,0,14,0,135
30276,20278,4339,9807,328,1,1,1,4119,7.350327749,4.923039573,1.053411022,2.380917698,0.079630978,4.673427057,12,0,10,0,138
2583,16847,289,173,494,0,1,1,4201,0.614853606,4.010235658,0.068793144,0.041180671,0.11759105,58.29411765,11,0,13,0,134
6247,2442,1198,5066,60,0,1,1,4212,1.4831434,0.57977208,0.284425451,1.202754036,0.014245014,2.038397329,10,0,11,0,136
17072,53786,3897,7659,602,0,1,1,4075,4.189447853,13.1990184,0.956319018,1.879509202,0.147730061,13.8018989,15,0,20,0,159
1997,68241,253,1968,587,1,1,1,3651,0.546973432,18.69104355,0.069296083,0.539030403,0.160777869,269.7272727,14,0,18,0,34
5302,3586,1611,3323,186,0,1,1,4647,1.140951151,0.771680654,0.346675274,0.715085001,0.040025823,2.225946617,9,0,10,0,60
20056,7288,2306,3714,123,0,1,1,4834,4.148944973,1.507654117,0.47703765,0.76830782,0.025444766,3.160450997,9,0,14,0,35
76806,427760,2075,4558,2293,0,1,1,4374,17.55967078,97.79606767,0.474394147,1.042066758,0.524234111,206.1493976,12,0,13,0,118
41046,2894,407,6570,61,0,0,1,2938,13.97072839,0.985023826,0.138529612,2.236215112,0.020762423,7.110565111,13,0,11,0,132
8790,2577,541,2338,104,0,1,1,4089,2.149669846,0.630227439,0.132306187,0.571777941,0.025434091,4.763401109,12,0,13,0,146
13508,980,970,868,54,0,0,1,3934,3.433655313,0.24911032,0.246568378,0.220640569,0.013726487,1.010309278,11,0,12,0,113
10392,11039,4492,13096,732,0,0,1,4536,2.291005291,2.433641975,0.990299824,2.88712522,0.161375661,2.457479964,10,0,11,0,151
3853,3565,1436,3440,145,1,1,1,3704,1.040226782,0.962473002,0.387688985,0.928725702,0.039146868,2.482590529,11,0,11,0,159
3112,3737,526,1320,84,0,0,1,4488,0.693404635,0.832664884,0.117201426,0.294117647,0.018716578,7.104562738,13,0,14,0,172
10519,28927,1328,5778,437,1,1,1,3996,2.632382382,7.238988989,0.332332332,1.445945946,0.109359359,21.78237952,14,0,15,0,144
64879,6777,862,8746,262,0,1,1,4470,14.51431767,1.516107383,0.192841163,1.956599553,0.058612975,7.861948956,10,0,18,0,160
3101,14803,383,2378,201,1,1,1,4417,0.702060222,3.351369708,0.086710437,0.538374462,0.045506,38.65013055,12,4,17,0,153
2719,2937,1629,12732,70,0,1,1,2792,0.973853868,1.051934097,0.583452722,4.56017192,0.025071633,1.802946593,14,2,10,0,142
10221,38074,3287,5799,1276,0,0,1,3697,2.76467406,10.2986205,0.88909927,1.56856911,0.345144712,11.58320657,10,0,19,0,94
38235,7158,5008,20834,251,0,0,1,3819,10.01178319,1.874312647,1.311338047,5.455354805,0.065724012,1.429313099,14,0,11,0,156
27180,46970,1107,66541,551,0,1,1,4453,6.103750281,10.54794521,0.248596452,14.9429598,0.123736807,42.42999097,11,0,15,0,156
6964,93465,6,1466,593,1,1,1,2199,3.166894043,42.50341064,0.002728513,0.666666667,0.269668031,15577.5,12,0,19,0,40
5158,5417,4248,30949,91,0,1,1,4425,1.165649718,1.224180791,0.96,6.994124294,0.020564972,1.275188324,12,0,13,0,160
13266,12310,401,14308,101,0,1,1,3963,3.347464042,3.106232652,0.10118597,3.610396165,0.025485743,30.69825436,15,0,15,0,60
116085,12022,566,38029,151,0,0,1,4337,26.76619783,2.771962186,0.130504957,8.768503574,0.034816694,21.24028269,15,0,13,0,24
7266,12237,2456,17642,105,0,0,1,2098,3.463298379,5.832697807,1.170638704,8.408960915,0.050047664,4.982491857,13,0,7,0,137
69438,5454,7005,25957,198,0,1,1,4256,16.31531955,1.281484962,1.645911654,6.098919173,0.046522556,0.778586724,12,0,13,0,103
117627,21408,1339,27903,449,1,1,1,4668,25.19858612,4.586118252,0.286846615,5.977506427,0.096186804,15.98805078,8,0,24,0,91
202,2812,1550,1821,84,1,1,1,4264,0.047373358,0.659474672,0.363508443,0.42706379,0.019699812,1.814193548,9,0,12,0,137
5208,11616,1733,8548,157,0,0,1,3695,1.40947226,3.143707713,0.469012179,2.313396482,0.042489851,6.702827467,13,0,14,0,142
19600,47265,1096,2154,662,0,1,1,4625,4.237837838,10.21945946,0.236972973,0.46572973,0.143135135,43.125,3,0,3,0,105
48516,52451,6602,6754,1571,0,1,1,4866,9.970406905,10.77907933,1.3567612,1.387998356,0.322852446,7.944713723,6,0,11,0,61
67000,5181,1000,44450,293,0,1,1,4640,14.43965517,1.116594828,0.215517241,9.579741379,0.063146552,5.181,9,0,8,0,155
11522,6363,3544,10054,297,0,0,1,4448,2.590377698,1.430530576,0.79676259,2.260341727,0.066771583,1.795428894,12,0,13,0,89
4346,2465,1030,7212,98,1,1,1,3339,1.301587302,0.738244984,0.308475591,2.159928122,0.029350105,2.393203883,12,0,13,0,141
3275,1458,1563,11039,32,0,1,1,3883,0.843420036,0.375482874,0.402523822,2.84290497,0.008241051,0.932821497,8,0,9,0,65
49925,51888,1496,8327,505,0,1,1,4426,11.27993674,11.72345233,0.338002711,1.881382738,0.114098509,34.68449198,10,0,11,0,120
11255,7035,2567,4961,182,0,0,1,3668,3.068429662,1.917938931,0.699836423,1.352508179,0.049618321,2.740553175,11,0,19,0,83
1114,2231,148,253,73,0,1,1,2736,0.407163743,0.815423977,0.054093567,0.09247076,0.026681287,15.07432432,13,1,10,0,48
24860,74762,2653,16089,964,1,1,1,4278,5.811126695,17.47592333,0.620149603,3.760869565,0.225338943,28.18017339,15,0,13,0,154
77456,10243,752,108418,536,0,1,1,4664,16.60720412,2.196183533,0.161234991,23.24571184,0.114922813,13.62101064,11,0,44,0,153
3132,118756,164,184,280,0,1,1,4030,0.777171216,29.46799007,0.040694789,0.045657568,0.069478908,724.1219512,11,0,19,0,160
3801,3289,516,1951,89,0,1,1,2290,1.659825328,1.436244541,0.225327511,0.851965066,0.038864629,6.374031008,10,0,16,0,31
23272,8168,685,28070,291,0,1,1,3535,6.58330976,2.310608204,0.193776521,7.940594059,0.082319661,11.92408759,10,0,18,0,158
39019,21289,2157,8839,467,1,1,1,3828,10.1930512,5.56138976,0.563479624,2.309038662,0.12199582,9.869726472,11,0,8,0,160
25935,2695,2815,7949,273,0,0,1,4697,5.521609538,0.573770492,0.599318714,1.692356824,0.058122206,0.957371226,12,0,13,0,160
21567,23127,7559,72151,204,0,0,1,4437,4.8607167,5.212305612,1.703628578,16.26121253,0.045977011,3.059531684,13,2,12,0,149
3031,7177,364,2887,126,0,1,1,4134,0.733188195,1.736090953,0.088050314,0.698355104,0.030478955,19.71703297,10,0,20,0,150
31265,9938,4703,7870,326,0,1,1,4397,7.110529907,2.260177394,1.069592904,1.78985672,0.07414146,2.113119286,10,0,11,0,94
10435,79050,2145,9279,417,0,1,1,3945,2.645120406,20.03802281,0.543726236,2.352091255,0.105703422,36.85314685,12,0,11,0,139
6687,34567,271,40855,960,0,0,1,4325,1.546127168,7.992369942,0.06265896,9.446242775,0.221965318,127.5535055,14,0,18,0,114
31676,7346,2943,11642,305,0,1,1,4392,7.212204007,1.672586521,0.670081967,2.650728597,0.069444444,2.496092423,13,0,14,0,155
18345,1682,1788,5956,78,0,0,1,4639,3.954516059,0.362578142,0.385427894,1.283897392,0.016813969,0.940715884,8,0,15,0,156
11293,2727,2139,5573,156,0,1,1,4785,2.360083595,0.569905956,0.447021944,1.164681296,0.032601881,1.274894811,10,0,11,0,117
34937,13160,12869,134331,534,0,1,1,5153,6.779934019,2.553852125,2.497380167,26.06850378,0.103628954,1.02261248,13,0,16,0,159
22011,48584,2381,314,507,0,1,1,4346,5.064657156,11.17901519,0.547860101,0.072250345,0.116658997,20.4048719,12,0,13,0,148
6505,3134,1574,326,213,0,1,1,4444,1.463771377,0.705220522,0.354185419,0.073357336,0.047929793,1.991105464,7,0,15,0,157
10037,2577,1712,7514,99,0,1,1,3383,2.96689329,0.761749926,0.50605971,2.221105528,0.029263967,1.505257009,13,0,14,0,122
13384,14545,4647,6571,187,0,1,1,4475,2.990837989,3.25027933,1.038435754,1.468379888,0.041787709,3.129976329,11,0,12,0,159
16387,4208,1000,9104,108,0,1,1,4341,3.774936651,0.969361898,0.230361668,2.097212624,0.02487906,4.208,13,0,13,0,160
26587,89285,1707,26030,751,0,1,1,2944,9.030910326,30.32778533,0.57982337,8.841711957,0.255095109,52.30521383,12,0,11,0,67
12762,5102,1275,17717,245,0,0,1,2537,5.030350808,2.011036657,0.502562081,6.983445014,0.096570753,4.001568627,15,0,18,0,160
8880,5529,2980,5162,104,1,1,1,3613,2.457791309,1.530307224,0.824799336,1.428729588,0.028784943,1.855369128,11,0,12,0,152
8771,29538,469,1357,568,0,1,1,4320,2.030324074,6.8375,0.108564815,0.31412037,0.131481481,62.98081023,12,0,4,0,143
4992,257963,284,1187,2251,0,1,1,4458,1.119784657,57.86518618,0.063705698,0.266262898,0.504934948,908.3204225,11,0,12,0,99
7987,28271,786,9702,179,0,1,1,4186,1.908026756,6.753702819,0.187768753,2.317725753,0.042761586,35.96819338,13,0,16,0,76
19232,157640,95492,19907,722,0,1,1,4386,4.384860921,35.94163247,21.77200182,4.53875969,0.164614683,1.650818917,9,0,9,0,57
3427,7761,479,2080,125,0,1,1,4219,0.812277791,1.839535435,0.113534013,0.493007822,0.029627874,16.20250522,15,0,9,0,109
63324,133290,1189,13995,735,0,1,1,4255,14.88225617,31.32549941,0.279435958,3.28907168,0.172737955,112.1026072,14,0,16,0,109
2872,95142,196,2848,439,0,1,1,3323,0.864279266,28.63135721,0.058982847,0.857056876,0.13210954,485.4183673,14,0,15,0,105
98549,4876,921,31658,301,0,1,1,4256,23.15531015,1.145676692,0.216400376,7.43843985,0.070723684,5.294245385,8,0,4,0,99
15175,5059,2040,1127,251,0,0,1,4351,3.487703976,1.162721214,0.468857734,0.259020915,0.057687888,2.479901961,10,0,11,0,124
4145,2302,1800,4948,51,0,1,1,3744,1.107104701,0.614850427,0.480769231,1.321581197,0.013621795,1.278888889,9,0,14,0,160
43117,3867,603,544,163,1,1,1,4404,9.790417802,0.878065395,0.136920981,0.123524069,0.037011807,6.412935323,13,0,19,0,38
26152,17003,6528,22188,358,0,0,1,2491,10.49859494,6.825772782,2.620634283,8.907266158,0.143717383,2.604626225,10,0,13,0,101
15873,11528,419,10346,91,0,0,1,4352,3.647288603,2.648897059,0.096277574,2.377297794,0.020909926,27.51312649,12,0,13,0,157
3192,18391,3103,2797,138,0,1,1,4005,0.797003745,4.592009988,0.774781523,0.698377029,0.034456929,5.926844989,12,0,18,0,44
30176,23394,133,13999,39,0,0,1,3182,9.483343809,7.351979887,0.041797612,4.399434318,0.012256442,175.8947368,9,0,22,0,131
48533,4217,593,7339,83,0,1,1,4242,11.44106554,0.994106554,0.139792551,1.730080151,0.019566242,7.111298482,13,0,13,0,147
3565,15977,2750,1216,551,0,1,1,3238,1.100988264,4.934218653,0.849289685,0.375540457,0.17016677,5.809818182,7,0,4,0,155
11499,22309,3296,33597,328,0,0,1,4330,2.655658199,5.152193995,0.761200924,7.759122402,0.075750577,6.768507282,14,0,15,0,139
24309,31488,330,1272,877,0,1,1,4635,5.244660194,6.793527508,0.071197411,0.274433657,0.189212513,95.41818182,4,0,4,0,34
4616,11989,1407,4566,146,0,1,1,2185,2.112585812,5.486956522,0.643935927,2.089702517,0.066819222,8.520966596,12,0,14,0,59
30476,18695,8219,71733,205,0,1,1,4621,6.595109284,4.045661112,1.778619346,15.52326336,0.044362692,2.274607616,10,0,10,0,155
16139,13291,722,16396,234,0,1,1,3841,4.201770372,3.460296798,0.187971882,4.268680031,0.060921635,18.40858726,14,0,15,0,153
10940,3446,1540,18880,138,1,1,1,3671,2.98011441,0.938708799,0.419504222,5.143012803,0.037591937,2.237662338,10,0,12,0,89
1201,5287,72,1421,142,1,1,1,3135,0.383094099,1.686443381,0.022966507,0.453269537,0.045295056,73.43055556,11,0,12,0,109
31386,2650,3891,40362,73,0,0,1,2392,13.12123746,1.107859532,1.626672241,16.87374582,0.030518395,0.681058854,13,0,14,0,158
5324,12335,475,17203,163,1,1,1,4317,1.233263841,2.857308316,0.110030114,3.984943248,0.037757702,25.96842105,10,0,11,0,147
11608,8323,1523,1604,324,0,1,1,4392,2.64298725,1.89503643,0.346766849,0.365209472,0.073770492,5.464871963,15,0,16,0,148
17270,73862,852,26447,1924,0,1,1,4189,4.122702316,17.63237049,0.203389831,6.313439962,0.459298162,86.69248826,11,0,24,0,146
38702,59489,3679,15067,688,0,0,1,3725,10.38979866,15.97020134,0.987651007,4.044832215,0.184697987,16.16988312,11,0,10,0,155
11963,10806,3119,2964,363,0,1,1,4556,2.625768218,2.371817384,0.684591747,0.650570676,0.079675154,3.464571978,13,0,14,0,118
21172,102263,2907,2451,2151,0,1,1,4543,4.660356593,22.51001541,0.639885538,0.539511336,0.473475677,35.17819057,13,0,20,0,36
41624,27239,2894,123122,155,1,1,1,3297,12.62481043,8.261753109,0.877767668,37.34364574,0.047012436,9.412232205,12,0,19,0,150
43844,26440,4059,2073,492,0,0,1,4371,10.0306566,6.048959048,0.928620453,0.474262183,0.112560055,6.513919685,11,0,12,0,156
7435,6682,748,2373,116,1,1,1,2902,2.562026189,2.302549966,0.257753274,0.817711923,0.039972433,8.93315508,8,0,17,0,151
59554,255964,1737,4309,5311,0,1,1,4429,13.44637616,57.79272974,0.392187853,0.972905848,1.199142019,147.3598158,12,0,17,0,0
7419,30869,2033,1261,414,0,1,1,4092,1.813049853,7.543743891,0.496823069,0.308162268,0.101173021,15.18396458,13,0,14,0,150
4712,4908,1233,1331,88,1,1,1,3521,1.338256177,1.393922181,0.350184607,0.378017609,0.0249929,3.98053528,12,2,11,0,111
9657,69475,884,11495,398,0,1,1,4399,2.195271653,15.79336213,0.200954762,2.613093885,0.090475108,78.59162896,14,0,10,0,112
16005,4891,1100,2920,133,0,1,1,3205,4.99375975,1.526053042,0.343213729,0.911076443,0.04149766,4.446363636,9,0,14,0,132
32037,12139,1983,12274,159,0,1,1,3149,10.17370594,3.854874563,0.629723722,3.897745316,0.05049222,6.121533031,8,0,12,0,150
27993,15203,2726,19796,202,0,1,1,3521,7.950298211,4.317807441,0.774211872,5.622266402,0.057370065,5.57703595,15,2,14,0,65
18030,402790,4841,9899,5649,0,1,1,4403,4.094935271,91.48080854,1.099477629,2.248239836,1.282988871,83.2038835,12,0,13,0,129
64229,27627,1537,5951,263,0,1,1,3599,17.84634621,7.676298972,0.427063073,1.653514865,0.073075854,17.97462589,10,0,11,0,21
3687,3897,796,5178,46,0,1,1,3704,0.995410367,1.052105832,0.214902808,1.397948164,0.012419006,4.895728643,9,0,13,0,134
103,5642,740,840,332,0,1,1,5115,0.020136852,1.103030303,0.144672532,0.164222874,0.064907136,7.624324324,7,0,13,0,121
5311,35250,935,1061,1467,0,1,1,4411,1.204035366,7.991385173,0.211970075,0.240535026,0.332577647,37.70053476,14,0,17,0,53
13935,6773,926,3110,192,1,1,1,3014,4.623424021,2.247179827,0.307232913,1.03185136,0.063702721,7.31425486,12,0,15,0,155
12014,32789,1842,5957,656,0,1,1,3049,3.940308298,10.75401771,0.604132502,1.95375533,0.215152509,17.80076004,11,0,26,0,158
38694,8204,5757,13046,340,0,1,1,4520,8.560619469,1.815044248,1.273672566,2.886283186,0.075221239,1.425047768,10,0,10,0,158
3992,2822,3270,104,86,0,1,1,4192,0.952290076,0.673187023,0.780057252,0.02480916,0.020515267,0.862996942,13,0,15,0,47
14770,44713,528,12021,389,0,1,1,4326,3.414239482,10.3358761,0.122052705,2.778779473,0.089921405,84.68371212,12,0,13,0,118
4145,3086,926,12551,13,0,0,1,3101,1.336665592,0.995162851,0.298613351,4.047404063,0.004192196,3.332613391,8,0,11,0,158
4039,2259,60,527,89,1,1,1,2568,1.572819315,0.879672897,0.023364486,0.205218069,0.034657321,37.65,14,0,13,0,115
57532,103532,1927,14443,3147,1,1,1,4612,12.47441457,22.44839549,0.41782307,3.131613183,0.68235039,53.72703684,11,0,12,0,122
8530,114768,794,18682,956,0,1,1,4361,1.955973401,26.31689979,0.182068333,4.283879844,0.219215776,144.5440806,13,0,17,0,20
21717,96462,2001,4697,2296,0,0,1,4402,4.933439346,21.91322126,0.454566106,1.067014993,0.5215811,48.20689655,15,0,16,0,67
8675,4187,479,1565,88,0,1,1,3312,2.619263285,1.264190821,0.144625604,0.472524155,0.026570048,8.741127349,10,0,13,0,119
3042,2162,2097,1496,111,0,0,1,4556,0.667690957,0.474539069,0.460272169,0.328358209,0.024363477,1.030996662,12,0,13,0,157
11438,10292,313,7017,113,0,1,1,3042,3.760026298,3.38330046,0.102892834,2.306706114,0.037146614,32.88178914,14,1,12,0,154
6829,7118,1403,9100,161,1,1,1,4416,1.546422101,1.611865942,0.317708333,2.060688406,0.036458333,5.073414113,10,0,8,0,125
52187,99240,2510,5792,538,0,1,1,4986,10.46670678,19.90373045,0.503409547,1.161652627,0.107902126,39.53784861,11,0,35,0,60
26149,29509,5448,14633,1077,0,1,1,4918,5.31699878,6.000203335,1.107767385,2.975396503,0.21899146,5.416483113,9,0,4,0,124
47429,5627,1700,1906,233,0,0,1,3059,15.50474011,1.839490029,0.555737169,0.623079438,0.076168683,3.31,12,0,10,0,158
